,UserID,ISBN,BookRating
710748,172377,0842329129,3
710784,172406,0971880107,7
710816,172462,0312966970,7
710891,172512,0060928336,10
710892,172512,0060976845,10
710906,172512,0142001740,9
710920,172512,0316666343,9
711028,172512,0439064872,10
711030,172512,0439139600,10
711039,172512,0440211727,8
711054,172512,044023722X,9
711062,172512,0446606812,8
711129,172512,059035342X,10
711265,172517,0316284955,9
711305,172539,044023722X,7
711320,172539,059035342X,10
711356,172580,0385722206,7
711395,172613,0062502182,10
711400,172613,067976402X,9
711430,172624,0312278586,10
711678,172742,0060502258,9
711700,172742,0060976845,10
711803,172742,0142000205,9
711952,172742,0316601950,10
711977,172742,0345313860,6
712389,172742,0440241073,8
712712,172742,0553572997,10
713471,172760,0140067477,8
713483,172760,0316769487,5
713486,172760,0345342968,8
713558,172760,0971880107,1
713590,172775,067976402X,10
713603,172783,0446364193,9
713646,172822,068484477X,6
713650,172834,0060502258,8
714119,172951,0446364193,9
714174,173001,0971880107,3
714359,173020,006101351X,7
714377,173051,0679746048,8
714399,173067,0671510053,4
714407,173090,0345339681,9
714446,173111,0060928336,9
714452,173111,0385484518,10
714465,173111,0786868716,10
714489,173122,0312195516,2
714569,173131,0553572997,2
714636,173190,0971880107,2
714666,173214,0440220602,6
714713,173253,0062502182,6
714736,173280,0385504209,9
714739,173280,0684874350,9
714805,173291,0385505833,10
715191,173311,0385720106,8
715194,173311,0743418174,9
715199,173315,0971880107,5
715209,173340,0385722206,10
715211,173341,1400034779,8
715212,173342,0786868716,9
715217,173343,0345339681,9
715218,173343,0345339703,9
715223,173343,0385505833,8
715253,173354,0767902521,8
715334,173415,0060934417,10
715394,173415,0312966970,8
715403,173415,0316284955,8
715404,173415,0316666343,7
715560,173415,0439064872,7
715701,173415,059035342X,10
715727,173415,0671001795,6
715795,173415,0743418174,9
715878,173415,1558743669,7
716036,173481,0440214041,6
716038,173481,0440221471,8
716045,173481,0440225701,8
716046,173481,0440241073,7
716051,173481,0446364193,8
716061,173481,0446611867,6
716217,173494,0316769487,7
716258,173517,0060938455,8
716264,173517,0316096199,10
716311,173552,0842329129,6
716356,173623,0440224764,8
717412,173679,0060392452,8
717443,173679,0316769487,9
717454,173679,0375727345,8
717457,173679,0380789035,9
717493,173679,059035342X,8
717511,173679,0767902521,9
717906,173708,0439139600,10
717928,173728,0312278586,6
717944,173743,0316666343,8
718023,173773,0316769487,10
718039,173773,0440220602,5
718079,173808,0439136350,5
718393,173860,0142000205,7
718397,173860,0316601950,8
718405,173860,0385720106,8
718406,173860,0452282829,8
718407,173860,0671021001,7
718408,173860,067976402X,7
718410,173860,0743237188,8
718531,173881,0786868716,9
718581,173906,0312291639,7
718607,173922,0743418174,8
718646,173935,0142001740,8
718668,173951,0375707972,8
718682,173954,0060959037,5
718770,174004,0060930535,8
718783,174006,0446611867,8
718792,174017,0971880107,5
718793,174018,0316666343,9
718914,174072,0060976845,7
718918,174072,0316284955,7
719044,174092,0156027321,7
719049,174092,0312195516,8
719052,174092,0316666343,9
719069,174092,0375700757,5
719162,174092,0684801523,8
719306,174138,0385492081,10
719427,174142,0316666343,6
719466,174151,0446611867,10
719524,174179,0345339703,10
719530,174179,0385484518,10
719549,174179,0812550706,10
719565,174195,0440206154,8
719604,174216,0060915544,9
719717,174216,0440236673,9
719842,174216,0842329129,8
719952,174282,0345443284,4
719967,174296,0446611867,8
720177,174304,0312278586,8
720195,174304,0316666343,8
720197,174304,0316769487,10
720292,174304,0385504209,9
720324,174304,0399501487,8
720396,174304,0446310786,8
720616,174304,0671003755,6
721151,174322,0385503822,6
721154,174322,044023722X,8
721164,174326,0060930535,8
721172,174326,0142000205,10
721185,174326,0316284955,9
721234,174326,0375727345,8
721241,174326,0385720106,7
721244,174326,044021145X,10
721254,174326,0446672211,10
721265,174326,067976402X,8
721362,174367,0446610038,6
721372,174374,0671510053,8
721381,174375,044021145X,8
721382,174375,044651652X,6
721431,174428,0060938455,5
721435,174428,0316569321,5
721438,174428,0345443284,5
721442,174428,0375727345,6
721444,174428,0385505833,6
721447,174428,0446672211,5
721455,174428,0671003755,5
721468,174434,0316769487,6
721549,174488,0060959037,8
721558,174497,0440226430,7
721559,174501,0060938455,10
721581,174503,0316769487,8
721583,174503,0446672211,7
721596,174508,0452282829,8
721602,174509,0316666343,7
721617,174509,059035342X,8
721635,174525,0060502258,10
721715,174575,0375725784,4
721724,174590,0060930535,9
721725,174590,0312195516,9
721726,174590,0345443284,7
721735,174594,0671003755,7
721738,174596,0060928336,8
721740,174596,0060938455,8
721742,174596,0062502182,7
721743,174596,0064407667,7
721747,174596,0140298479,3
721767,174596,0375727345,7
721773,174596,0380731851,8
721789,174596,043935806X,6
721791,174596,044021145X,5
721795,174596,0452282152,8
721863,174615,0062502182,6
721939,174630,044023722X,7
721951,174633,0440219078,9
721995,174642,0842329129,8
722011,174657,0971880107,4
722013,174668,0060928336,8
722122,174700,0316666343,9
722137,174700,044023722X,8
722189,174723,0375707972,8
722218,174726,0316776963,9
722241,174726,0440221471,7
722243,174726,0440225701,8
722245,174726,0440236673,4
722248,174726,0440241073,5
722291,174726,0671021001,8
722337,174745,0440241073,6
722356,174776,0380789035,9
723148,174807,0449005615,10
723279,174830,0553279912,9
723362,174834,0440224764,8
723364,174834,0440236673,7
723410,174848,0385484518,10
723493,174848,1400034779,9
723506,174856,0842329129,7
723537,174881,0060938455,10
723631,174892,0446611867,8
723713,174911,0440225701,9
723725,174914,0060502258,8
723729,174914,0060976845,9
723746,174914,0316769487,10
723793,174914,0743418174,8
723876,174918,0786868716,7
723886,174929,0062502182,10
723941,174967,0375706771,7
723948,174978,0316666343,5
723949,174978,0440236673,6
723953,174982,0345361792,9
724002,174987,0671027360,2
724024,174998,0142001740,6
724032,175000,0345313860,10
724033,175000,0345337662,10
724036,175000,044021145X,9
724539,175003,0439064864,10
724542,175003,0439136350,10
724544,175003,0439139597,10
724545,175003,0439139600,10
724550,175003,043935806X,10
725044,175003,0590353403,10
725045,175003,059035342X,10
725754,175052,0060934417,8
725793,175052,0385492081,8
725882,175052,059035342X,10
725968,175070,0439139600,8
725969,175070,043935806X,9
726023,175092,059035342X,9
726025,175093,0385505833,8
726206,175117,0385486804,8
726256,175117,0684872153,10
726341,175145,0440222656,5
726381,175166,0671510053,7
726407,175174,0385504209,8
726414,175175,0743418174,9
726417,175185,0671021001,8
726418,175185,0684872153,8
726420,175185,0804106304,8
726482,175206,0446364193,7
726484,175206,0684874350,6
726490,175216,0345370775,10
726532,175234,0971880107,7
726553,175254,0345339681,7
726554,175254,0345339703,8
726561,175254,044022165X,8
726563,175254,0440241073,8
726570,175254,0671027360,8
726573,175254,0971880107,3
726576,175257,0316601950,7
726577,175257,0345443284,7
726619,175271,0446672211,9
726626,175271,067976402X,9
726640,175276,0440212561,8
726680,175283,0440226430,5
726681,175283,0446310786,8
726736,175287,0439136350,9
726777,175304,043935806X,10
726780,175304,0671021001,9
727081,175402,0140293248,7
727113,175463,0842329129,9
727121,175469,0375725784,8
727371,175512,0671021001,8
727375,175517,044651652X,8
727407,175529,1400034779,8
727501,175544,0316569321,8
727688,175636,0345342968,10
727711,175636,0439064872,10
727741,175636,059035342X,10
727748,175636,0671021001,3
727812,175703,044021145X,3
727833,175739,044023722X,7
727835,175740,0375727345,9
727854,175754,0446672211,9
727911,175794,0804114986,8
727924,175805,0804106304,7
727963,175832,0786868716,10
729187,175892,0452282829,5
729197,175909,0060928336,9
729243,175956,0671510053,9
729274,175978,0345337662,7
729312,176005,0061009059,10
729344,176023,0971880107,3
729394,176054,0345313860,8
729559,176075,0439139597,10
729581,176094,0440206154,8
729628,176102,0316569321,7
729652,176109,0385492081,9
729730,176163,0671510053,6
729735,176169,0140293248,8
729745,176176,0375727345,8
729770,176181,0312278586,10
729846,176214,0842329129,8
729914,176248,0446611867,10
729916,176251,0452282829,5
729978,176257,0440226430,10
730066,176348,0316666343,7
730228,176459,0452282152,6
730235,176459,0671021001,7
730411,176481,0671510053,8
730424,176481,0684872153,9
730562,176566,0140293248,10
730569,176576,0312195516,7
730570,176576,0316601950,8
730577,176577,0440225701,9
730578,176577,044023722X,7
730595,176597,0345353145,6
730605,176597,0553572997,6
730635,176624,1558743669,10
730670,176656,0316666343,9
730899,176687,0804114986,8
730922,176701,0345339703,9
730952,176716,0553279912,5
730962,176730,0316666343,8
730972,176737,0345337662,9
731037,176785,0375727345,7
731039,176785,0671021001,7
731054,176795,0312278586,10
731072,176807,0316666343,8
731153,176842,0142000205,7
731155,176846,0345342968,9
731159,176852,0380789035,7
731161,176853,0312195516,10
731162,176853,0385486804,10
731180,176875,0061009059,7
731260,176875,0671001795,7
731314,176879,0440212561,9
731336,176884,068484477X,8
731358,176887,0142001740,8
731389,176887,0679746048,7
731400,176887,1400034779,7
731401,176887,1558743669,8
731407,176890,0345443284,8
731440,176902,0142001740,9
731527,176902,0679746048,10
731560,176903,0345443284,6
731591,176916,0316666343,8
731595,176916,0385504209,9
731638,176953,0062502182,10
731720,177021,0380789035,8
731782,177040,0446364193,9
731834,177040,1400034779,5
731849,177051,0440206154,10
731920,177072,0316601950,8
732050,177072,0440211727,7
732051,177072,0440213525,9
732052,177072,0440214041,9
732054,177072,0440220602,8
732061,177072,0440241073,8
732261,177072,0842329129,7
732408,177088,0440214041,7
732419,177090,0060502258,10
732448,177090,0312966970,10
732455,177090,0316284955,8
732572,177090,0515131229,10
732634,177090,067976402X,10
732695,177091,0060502258,6
732701,177091,0312966970,7
732760,177098,0440221471,8
732761,177098,0671027360,6
732765,177103,0671510053,9
732789,177113,0446605239,7
732840,177134,0385504209,9
732854,177152,0385484518,8
732863,177157,0515131229,9
732868,177157,0671003755,8
732872,177157,0786868716,8
733119,177195,0399501487,9
733167,177233,0385335482,9
733171,177233,0440219078,9
733204,177239,1558743669,8
733211,177252,0446364193,5
733248,177277,0312966970,9
733329,177284,0312195516,10
733330,177284,0316776963,10
733336,177284,0439136350,10
733349,177284,0590353403,10
733371,177295,0060934417,5
733373,177295,0316776963,10
733379,177295,0375726403,5
733382,177295,0385486804,8
733386,177295,0804114986,5
733394,177316,0312305060,6
733411,177334,0446672211,8
733419,177346,0316769487,5
733475,177367,0971880107,3
733478,177372,0440221471,7
733622,177374,0439136350,10
733623,177374,0439139597,8
733677,177374,0515131229,10
733767,177375,0375700757,9
733769,177375,0375706771,9
733770,177375,0375726403,10
733772,177375,0385484518,10
733773,177375,0385505833,7
733776,177375,0439064872,10
733777,177375,0439136369,10
733778,177375,0439139597,10
733785,177375,0449005615,10
733790,177375,059035342X,10
733909,177432,0316769487,6
733914,177432,0345313860,8
733930,177432,0345342968,10
733941,177432,0345353145,8
733949,177432,0345417623,8
734002,177432,0446310786,10
734023,177432,0449212602,10
734060,177432,0451524934,10
734209,177451,0440221471,7
734210,177451,0440222656,7
734278,177458,0061009059,8
734460,177458,0312983271,7
734523,177458,0345353145,7
734529,177458,0345370775,8
734811,177458,0446606812,5
734813,177458,0446610038,7
735623,177458,0842329129,5
736039,177459,0061009059,8
736046,177459,0671001795,8
736098,177514,0375727345,5
736126,177531,0786868716,7
736318,177634,0440211727,8
736382,177660,0804106304,9
736585,177690,0385504209,10
736818,177731,0440214041,7
736820,177737,067976402X,8
736855,177792,0446612545,8
736876,177823,0375727345,8
736927,177862,0385503822,9
736950,177870,0345342968,7
737056,177934,0439139597,8
737083,177959,0375706771,8
737096,177971,0671021001,4
737117,177982,0767902521,10
737123,177989,0446310786,5
737132,178001,0312195516,5
737162,178028,1573229326,5
737172,178032,0786868716,7
737190,178035,0440211727,8
737192,178035,0440224764,7
737194,178035,0446610038,7
737237,178056,0316769487,6
737238,178056,0385335482,6
737291,178065,0452282152,4
737299,178069,0345370775,7
737314,178072,0971880107,5
737441,178123,0060930535,7
737566,178144,0312924585,7
737570,178144,0684872153,5
737586,178151,0345443284,9
737589,178151,0385505833,8
737620,178157,0375726403,8
737629,178173,0385503822,7
737890,178181,0679429220,8
738076,178183,0316666343,8
738078,178187,0140293248,10
738105,178199,0060392452,7
738116,178199,014028009X,10
738121,178199,0142001740,10
738150,178199,0345443284,7
738159,178199,0375700757,10
738165,178199,0380731851,8
738174,178199,0385504209,8
738189,178199,0440241073,7
738250,178199,067976402X,10
738322,178201,0140293248,5
738337,178201,0375707972,7
738351,178201,0440212561,2
738352,178201,0449005615,9
738353,178201,0452282152,9
738359,178201,0671003755,8
738368,178201,0743418174,5
738374,178201,1400034779,7
738426,178223,0385484518,9
738510,178240,0345337662,9
738545,178240,0440211727,9
738546,178240,0440220602,8
738558,178240,0446672211,9
738640,178252,0380789035,8
738647,178254,0451524934,8
738654,178261,0671003755,9
738679,178295,0375707972,7
738684,178306,0060959037,9
738691,178310,1573229326,8
738702,178322,0312278586,2
738727,178329,0971880107,4
738802,178412,0515131229,9
738814,178449,0440221471,7
738817,178456,0345353145,10
738973,178522,0385486804,9
738999,178522,0440226430,8
739006,178522,044651652X,10
739073,178526,0060915544,9
739074,178526,0142000205,7
739079,178533,0375700757,7
739108,178558,044023722X,8
739113,178562,0440224764,6
739117,178568,0440224764,6
739266,178667,0060502258,3
739273,178667,0060938455,7
739296,178667,0142001740,9
739309,178667,0312305060,7
739408,178667,0399501487,7
739444,178667,0440221471,5
739454,178667,044023722X,3
739524,178667,0515131229,5
739688,178668,0060392452,9
739689,178668,0316666343,7
739694,178671,0375700757,7
739700,178693,0316666343,6
739705,178695,1400034779,10
739764,178753,0060959037,9
739775,178762,0385504209,6
739830,178797,0452282829,6
739908,178834,0446610038,8
739916,178839,0060502258,8
739951,178880,0743237188,8
739991,178895,0971880107,5
740077,178920,0060938455,10
740081,178920,0064407667,3
740469,178953,0446310786,9
740482,178961,0440220602,5
740497,178962,0316776963,9
740509,178969,0590353403,8
740510,178969,1558743669,8
740560,179019,0345361792,10
740572,179019,0385492081,9
740592,179019,0440214041,8
740612,179019,0553572997,8
740615,179019,0671021001,7
740631,179019,0786868716,6
740689,179068,0440214041,9
740692,179068,044022165X,9
740723,179075,006101351X,10
740729,179075,0375700757,10
740746,179075,0446605239,10
740747,179075,0449212602,9
740801,179099,0439064864,9
740873,179147,0316601950,3
741085,179288,006101351X,5
741098,179288,0316601950,10
741207,179321,0316096199,9
741211,179321,0385335482,10
741218,179327,0060938455,8
741222,179327,0316284955,10
741229,179327,0451524934,7
741243,179330,0060930535,8
741267,179358,0345339703,9
741304,179390,0439064872,9
741338,179414,0452282152,7
741370,179433,0061009059,9
741377,179433,0312966970,9
741411,179433,0671001795,5
741417,179433,0671027360,7
741461,179451,0440241073,7
741462,179454,0971880107,4
741468,179467,0060959037,8
741503,179501,043935806X,10
741521,179518,0385505833,7
741530,179532,0060938455,8
741536,179532,0385722206,7
741566,179534,067976402X,9
741589,179554,0385503822,7
741621,179591,0060976845,8
741626,179591,0385722206,7
741861,179688,0786868716,6
741902,179718,0312966970,9
741908,179718,0345313860,8
742106,179730,0312291639,8
742213,179730,059035342X,10
742291,179733,014028009X,10
